precio,titulo_anuncio,tipo_alojamineto,n_personas,n_dormitorios,n_camas,n_banos,valoracion,n_evaluaciones,comunidad,url
77.0,la aldea del cazador 2,piso,4.0,1.0,2.0,1.0,2.0,137.0,islas_canarias,https://www.airbnb.es/rooms/896986290485024788?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691172362_b%2Be5svDubu7tnqek&previous_page_section_name=1000&federated_search_id=755fb4b2-48aa-4223-976d-9d90f42d859f
45.0,Agradable alojamiento céntrico y tranquilo,casa,4.0,1.0,2.0,1.0,4.68,28.0,islas_canarias,https://www.airbnb.es/rooms/750543029528719406?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691172366_Xp5grPbFpdd5gt8o&previous_page_section_name=1000&federated_search_id=6e0698c7-5b9e-4695-b71e-cd95ce4e5b50
95.0,Casita La Canoga,casa,4.0,1.0,1.0,2.0,4.68,82.0,islas_canarias,https://www.airbnb.es/rooms/30960259?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-08&check_out=2023-10-13&source_impression_id=p3_1691172382_xAM5FBFsW0VUGwS%2B&previous_page_section_name=1000&federated_search_id=937af752-de63-420e-b876-b05ea5a3c988
40.0,Casa El Patio - Estudio acogedor con barbacoa,piso,2.0,1.0,2.0,1.0,4.57,119.0,islas_canarias,https://www.airbnb.es/rooms/14218634?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691172382_MU8V2uuMV3esp6z4&previous_page_section_name=1000&federated_search_id=937af752-de63-420e-b876-b05ea5a3c988
31.0,Canary House Vv-35/1/2789,piso,5.0,2.0,4.0,1.0,4.63,129.0,islas_canarias,https://www.airbnb.es/rooms/1250996?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-12&check_out=2023-09-17&source_impression_id=p3_1691172358_BUUBzsBAFc9PYZAA&previous_page_section_name=1000&federated_search_id=cdb69ca4-bae5-4c60-990f-031c5cedb3da
46.0,"""EL NIDO"" apartamento tranquilo, fresco, muy limpio!!!",piso,4.0,2.0,2.0,1.0,4.82,342.0,islas_canarias,https://www.airbnb.es/rooms/3995979?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-14&source_impression_id=p3_1691172370_I6lDdGgYSiKqMkG%2B&previous_page_section_name=1000&federated_search_id=dde3fff5-09c3-4336-8aa4-3076d8028d15
49.0,Apartamento en La Garita,piso,5.0,2.0,3.0,1.0,4.26,62.0,islas_canarias,https://www.airbnb.es/rooms/29078768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-06&check_out=2023-09-11&source_impression_id=p3_1691172386_PJptOTy6fCV6Tunq&previous_page_section_name=1000&federated_search_id=026fff14-55a2-4f8c-a7d2-3faeed006dd7
48.0,Cómodo apartamento en La Playa-Apto Lola Nº103-Apartamentos Lola .,piso,2.0,1.0,2.0,1.0,4.54,78.0,islas_canarias,https://www.airbnb.es/rooms/45198442?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691172398_kr9%2FJG%2FHKy1Armld&previous_page_section_name=1000&federated_search_id=0740985b-f5f3-4f50-9c16-8534c5ce5db7
45.0,El Caracol 5,casa,2.0,0.0,2.0,1.0,4.77,57.0,islas_canarias,https://www.airbnb.es/rooms/19945596?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-22&check_out=2023-08-27&source_impression_id=p3_1691172398_R58Bzia8KpdFafa%2F&previous_page_section_name=1000&federated_search_id=0740985b-f5f3-4f50-9c16-8534c5ce5db7
42.0,Casa Tera,piso,2.0,1.0,1.0,1.0,4.92,234.0,islas_canarias,https://www.airbnb.es/rooms/24375880?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-22&check_out=2023-09-27&source_impression_id=p3_1691172390_E1wJFiR5nkHFzuJw&previous_page_section_name=1000&federated_search_id=500c8026-ec7b-42b8-9008-238952a03daf
25.0,Finca del Arte,piso,4.0,0.0,4.0,1.0,4.43,7.0,islas_canarias,https://www.airbnb.es/rooms/870265063047521901?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691172394_r48LcY2710JAipjz&previous_page_section_name=1000&federated_search_id=efbb493d-9f9a-441e-b668-5008bc93ea7a
35.0,ACOGEDOR ATICO CON EXCLUSIVAS VISTAS,piso,2.0,1.0,2.0,1.0,4.59,101.0,islas_canarias,https://www.airbnb.es/rooms/27564614?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691172402_O4RnfNwmCYK6oFq8&previous_page_section_name=1000&federated_search_id=db65e09f-a6b3-4b8c-ab29-84b1d5d621d0
36.0,Ca´Xexu,piso,4.0,2.0,3.0,1.0,1.0,137.0,islas_canarias,https://www.airbnb.es/rooms/637519605996065123?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691172382_25Cb17Lw1laUcVjj&previous_page_section_name=1000&federated_search_id=937af752-de63-420e-b876-b05ea5a3c988
40.0,CASA RURAL MIRANDA - VALLEHERMOSO,casa,6.0,3.0,3.0,1.0,4.85,186.0,islas_canarias,https://www.airbnb.es/rooms/747768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-11&check_out=2023-08-16&source_impression_id=p3_1691172390_NHueEYHsFsqf0gEx&previous_page_section_name=1000&federated_search_id=500c8026-ec7b-42b8-9008-238952a03daf
49.0,Casa Las Tijeretas - Balcony to the ocean,piso,4.0,2.0,3.0,1.0,4.83,220.0,islas_canarias,https://www.airbnb.es/rooms/21891168?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-13&check_out=2023-09-18&source_impression_id=p3_1691172362_uXhbaMnlWn3%2B5O4I&previous_page_section_name=1000&federated_search_id=755fb4b2-48aa-4223-976d-9d90f42d859f
159.0,Hacienda El Socorro - Villa Aliseos,piso,2.0,1.0,1.0,1.0,4.74,84.0,islas_canarias,https://www.airbnb.es/rooms/24144149?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691172345_FB9c%2FaxmNG9D%2FVxj&previous_page_section_name=1000&federated_search_id=41fafa1c-8213-4b70-9ff7-9b4bdb8eff3d
87.0,Las Hermanas A,piso,2.0,1.0,1.0,1.0,4.89,38.0,islas_canarias,https://www.airbnb.es/rooms/46676088?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-03&check_out=2023-12-08&source_impression_id=p3_1691172374_k39S6JVy1BDA6loB&previous_page_section_name=1000&federated_search_id=47f69330-8442-4206-a461-efe689f4f278
35.0,Loft Carmen,piso,2.0,0.0,1.0,1.0,4.8,101.0,islas_canarias,https://www.airbnb.es/rooms/40050493?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691172345_3NPFZQQMRd76ov6M&previous_page_section_name=1000&federated_search_id=41fafa1c-8213-4b70-9ff7-9b4bdb8eff3d
32.0,Tranquilidad descanso playa natural,piso,3.0,1.0,1.0,1.0,4.73,451.0,islas_canarias,https://www.airbnb.es/rooms/18150753?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-18&check_out=2023-11-23&source_impression_id=p3_1691172386_Ad6nYrihVrOinMVs&previous_page_section_name=1000&federated_search_id=026fff14-55a2-4f8c-a7d2-3faeed006dd7
68.0,Estudio en Alohanesia RELAX & FUN,piso,3.0,1.0,3.0,1.0,4.71,72.0,islas_canarias,https://www.airbnb.es/rooms/576909664172404459?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-31&check_out=2023-09-05&source_impression_id=p3_1691172351_QKXAOXWXjp5LmcJ5&previous_page_section_name=1000&federated_search_id=b41b1263-25bb-414e-8718-5e7ad3703f1b
31.0,Casa de Arte La Palmita / Isla de La Gomera,piso,3.0,2.0,2.0,1.0,4.79,28.0,islas_canarias,https://www.airbnb.es/rooms/53019196?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691172351_J%2F8UH5mg6MFUHm8l&previous_page_section_name=1000&federated_search_id=b41b1263-25bb-414e-8718-5e7ad3703f1b
22.0,Tenerife sur_ zona rural_acogedor apartamento,piso,2.0,1.0,1.0,1.0,4.65,249.0,islas_canarias,https://www.airbnb.es/rooms/14435606?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-07&check_out=2023-10-13&source_impression_id=p3_1691172351_uMILzzlC%2FZfvUUxp&previous_page_section_name=1000&federated_search_id=b41b1263-25bb-414e-8718-5e7ad3703f1b
30.0,"El Nido, Cabaña individual",piso,1.0,1.0,2.0,1.0,4.83,82.0,islas_canarias,https://www.airbnb.es/rooms/6351101?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691172358_7%2Bp5PaTWnoItfSz2&previous_page_section_name=1000&federated_search_id=cdb69ca4-bae5-4c60-990f-031c5cedb3da
40.0,Casa El Patio - Estudio acogedor con barbacoa,piso,2.0,1.0,2.0,1.0,4.57,119.0,islas_canarias,https://www.airbnb.es/rooms/14218634?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691172386_5lYavgkW7nRA9SRb&previous_page_section_name=1000&federated_search_id=026fff14-55a2-4f8c-a7d2-3faeed006dd7
32.0,Tranquilidad descanso playa natural,piso,3.0,1.0,1.0,1.0,4.73,451.0,islas_canarias,https://www.airbnb.es/rooms/18150753?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-18&check_out=2023-11-23&source_impression_id=p3_1691172382_QiB1l%2FCWiQMCRtA%2B&previous_page_section_name=1000&federated_search_id=937af752-de63-420e-b876-b05ea5a3c988
100.0,CASA VOLCÁNICA ÚNICA JUNTO AL MAR,piso,6.0,3.0,5.0,2.0,4.8,123.0,islas_canarias,https://www.airbnb.es/rooms/28377877?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-19&check_out=2023-09-24&source_impression_id=p3_1691172358_V%2Fm%2BMVBqjCs5S8rB&previous_page_section_name=1000&federated_search_id=cdb69ca4-bae5-4c60-990f-031c5cedb3da
48.0,Atico San Andres Playa de la Teresitas,piso,4.0,1.0,2.0,1.0,4.63,127.0,islas_canarias,https://www.airbnb.es/rooms/22409136?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691172386_VFL1e14zMICIvtqh&previous_page_section_name=1000&federated_search_id=026fff14-55a2-4f8c-a7d2-3faeed006dd7
35.0,Cliff House Gran Canaria,piso,2.0,1.0,1.0,1.0,4.91,210.0,islas_canarias,https://www.airbnb.es/rooms/8481120?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-12&check_out=2023-09-17&source_impression_id=p3_1691172402_0DrNRbrp2OzaCAUd&previous_page_section_name=1000&federated_search_id=db65e09f-a6b3-4b8c-ab29-84b1d5d621d0
134.0,Apartamento 2 dormitorios con vistas mar y parking,piso,4.0,2.0,3.0,1.0,4.83,395.0,islas_canarias,https://www.airbnb.es/rooms/49149557?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-10&check_out=2023-08-15&source_impression_id=p3_1691172351_kWNC48duM0EmfdyQ&previous_page_section_name=1000&federated_search_id=b41b1263-25bb-414e-8718-5e7ad3703f1b
45.0,Casa Suso,piso,4.0,2.0,3.0,1.0,4.67,85.0,islas_canarias,https://www.airbnb.es/rooms/17906577?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691172382_Tb7cazdkWAbEfIlE&previous_page_section_name=1000&federated_search_id=937af752-de63-420e-b876-b05ea5a3c988
45.0,Casa Lourdes,piso,2.0,1.0,1.0,1.0,4.33,3.0,islas_canarias,https://www.airbnb.es/rooms/816599647384588950?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-03&source_impression_id=p3_1691172390_T%2B38YlJbQiiUBItX&previous_page_section_name=1000&federated_search_id=500c8026-ec7b-42b8-9008-238952a03daf
27.0,Apto CLASICO cerca del mar a 15 min del Aeropuerto,piso,3.0,1.0,2.0,1.0,4.57,233.0,islas_canarias,https://www.airbnb.es/rooms/10049946?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1691172358_szXDR9W2wQWlF%2BMA&previous_page_section_name=1000&federated_search_id=cdb69ca4-bae5-4c60-990f-031c5cedb3da
21.0,Habitación Deluxe Independiente,piso,3.0,1.0,3.0,1.0,4.74,70.0,islas_canarias,https://www.airbnb.es/rooms/43999520?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691172379_R%2BtNqX%2FYypINDIDr&previous_page_section_name=1000&federated_search_id=08eb49d2-f817-47c1-acfd-9cf57f0c3b32
50.0,Casita Pedro González,casa,2.0,1.0,1.0,1.0,4.96,45.0,islas_canarias,https://www.airbnb.es/rooms/39131746?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-24&check_out=2023-09-29&source_impression_id=p3_1691172402_tvjQN5oAMjX5U2OU&previous_page_section_name=1000&federated_search_id=db65e09f-a6b3-4b8c-ab29-84b1d5d621d0
130.0,"Hibisco House: villa con piscina, spa y barbacoa.",piso,5.0,3.0,3.0,2.0,4.91,97.0,islas_canarias,https://www.airbnb.es/rooms/24689883?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691172394_du10p5JKMcCZw%2BzF&previous_page_section_name=1000&federated_search_id=efbb493d-9f9a-441e-b668-5008bc93ea7a
44.0,Coqueto apto a 100mtrs playa Canteras y centro,piso,3.0,1.0,2.0,1.0,4.73,389.0,islas_canarias,https://www.airbnb.es/rooms/6272268?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691172355_DkF1Xkp%2Bg0Oi2Q1U&previous_page_section_name=1000&federated_search_id=eaecb95d-6fb2-45c3-9287-4bd389bef91d
78.0,Vistas Mar & Playas/ minibar gratis/ Netflix y wifi,piso,5.0,2.0,2.0,1.0,1.0,137.0,islas_canarias,https://www.airbnb.es/rooms/940664886294118569?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691172345_GASehnVVDa5Y2bNK&previous_page_section_name=1000&federated_search_id=41fafa1c-8213-4b70-9ff7-9b4bdb8eff3d
52.0,Apartamento bien cuidado en acantilado lado suroeste,piso,2.0,1.0,2.0,1.0,4.86,118.0,islas_canarias,https://www.airbnb.es/rooms/2156687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-12&source_impression_id=p3_1691172370_JPbSA5UXgIEiaxCE&previous_page_section_name=1000&federated_search_id=dde3fff5-09c3-4336-8aa4-3076d8028d15
46.0,Los Apartamentos 2C en Varadero - La Gomera,piso,4.0,1.0,3.0,1.0,4.71,52.0,islas_canarias,https://www.airbnb.es/rooms/28424142?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691172398_csRDjPRUqSx955xy&previous_page_section_name=1000&federated_search_id=0740985b-f5f3-4f50-9c16-8534c5ce5db7
39.0,"Apartamento interior, Diseño, zona antigua.",piso,3.0,1.0,2.0,1.0,4.74,73.0,islas_canarias,https://www.airbnb.es/rooms/23444776?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691172366_x5RnOlFXB%2BpKcIFn&previous_page_section_name=1000&federated_search_id=6e0698c7-5b9e-4695-b71e-cd95ce4e5b50
59.0,Cabana del Bosque,piso,2.0,1.0,1.0,1.0,4.93,200.0,islas_canarias,https://www.airbnb.es/rooms/33008519?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-31&check_out=2023-11-05&source_impression_id=p3_1691172345_5ADb9tSUQ1p81xfq&previous_page_section_name=1000&federated_search_id=41fafa1c-8213-4b70-9ff7-9b4bdb8eff3d
54.0,"Cueva El Desvelo, coqueta cueva en piedra viva",piso,2.0,1.0,1.0,1.0,4.89,18.0,islas_canarias,https://www.airbnb.es/rooms/689869771851429661?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-12&source_impression_id=p3_1691172398_gwxqAX9MyqK%2F5Gfj&previous_page_section_name=1000&federated_search_id=0740985b-f5f3-4f50-9c16-8534c5ce5db7
25.0,Habitacion/estudio Agaete,piso,2.0,1.0,1.0,1.0,4.75,4.0,islas_canarias,https://www.airbnb.es/rooms/713543986772349334?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-10&check_out=2023-08-15&source_impression_id=p3_1691172370_BRxE6Mb7vmuXnByx&previous_page_section_name=1000&federated_search_id=dde3fff5-09c3-4336-8aa4-3076d8028d15
36.0,Ca´Xexu,piso,4.0,2.0,3.0,1.0,1.0,137.0,islas_canarias,https://www.airbnb.es/rooms/637519605996065123?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691172386_RWFau6blcxwZHzjz&previous_page_section_name=1000&federated_search_id=026fff14-55a2-4f8c-a7d2-3faeed006dd7
59.0,La Destiladera.,piso,5.0,2.0,4.0,1.0,4.78,66.0,islas_canarias,https://www.airbnb.es/rooms/2289925?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-02&source_impression_id=p3_1691172390_kyNxvkfuqhQID%2F4e&previous_page_section_name=1000&federated_search_id=500c8026-ec7b-42b8-9008-238952a03daf
60.0,Precioso estudio independiente y agradable,piso,2.0,1.0,1.0,1.0,4.71,76.0,islas_canarias,https://www.airbnb.es/rooms/584524302824289588?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691172394_9UyU4U731X0YY6DU&previous_page_section_name=1000&federated_search_id=efbb493d-9f9a-441e-b668-5008bc93ea7a
36.0,Piñero's Home,piso,6.0,2.0,3.0,1.0,4.83,188.0,islas_canarias,https://www.airbnb.es/rooms/12228541?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-19&check_out=2023-09-24&source_impression_id=p3_1691172398_O0vmt4ztBgiq4kvP&previous_page_section_name=1000&federated_search_id=0740985b-f5f3-4f50-9c16-8534c5ce5db7
65.0,Cabaña de madera,casa,3.0,1.0,2.0,1.0,4.87,63.0,islas_canarias,https://www.airbnb.es/rooms/48164441?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691172382_KSF7NnGTMZ0owdOe&previous_page_section_name=1000&federated_search_id=937af752-de63-420e-b876-b05ea5a3c988
49.0,casa de Gallina,piso,2.0,0.0,1.0,1.0,4.9,194.0,islas_canarias,https://www.airbnb.es/rooms/16609466?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-08&check_out=2023-10-14&source_impression_id=p3_1691172394_%2FlEztk950MqIziII&previous_page_section_name=1000&federated_search_id=efbb493d-9f9a-441e-b668-5008bc93ea7a
47.0,Aloe Art,piso,2.0,1.0,1.0,1.0,4.57,97.0,islas_canarias,https://www.airbnb.es/rooms/879615338105844324?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691172394_KlKZR0InEI%2FAb%2BWe&previous_page_section_name=1000&federated_search_id=efbb493d-9f9a-441e-b668-5008bc93ea7a
31.0,"Casa Sansofe, excelente ubicación.",piso,4.0,2.0,3.0,1.0,4.49,344.0,islas_canarias,https://www.airbnb.es/rooms/20025240?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-06&check_out=2023-10-12&source_impression_id=p3_1691172370_qvzZeLYEb3KLgQlB&previous_page_section_name=1000&federated_search_id=dde3fff5-09c3-4336-8aa4-3076d8028d15
84.0,Departamento Finca Toledo,piso,4.0,2.0,2.0,1.0,4.93,302.0,islas_canarias,https://www.airbnb.es/rooms/1939500?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-20&check_out=2023-09-25&source_impression_id=p3_1691172345_0Yq4DBRrTsBHriGS&previous_page_section_name=1000&federated_search_id=41fafa1c-8213-4b70-9ff7-9b4bdb8eff3d
52.0,"MORERA, Vallehermoso, La Gomera",casa,2.0,1.0,1.0,1.0,4.72,46.0,islas_canarias,https://www.airbnb.es/rooms/8552234?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691172394_KMqw6nwONiei55tU&previous_page_section_name=1000&federated_search_id=efbb493d-9f9a-441e-b668-5008bc93ea7a
41.0,La Burbuja 2 Es un loft para dos personas.,piso,2.0,1.0,2.0,1.0,4.79,47.0,islas_canarias,https://www.airbnb.es/rooms/32570252?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691172362_NQRNaSdamdXYzcAL&previous_page_section_name=1000&federated_search_id=755fb4b2-48aa-4223-976d-9d90f42d859f
40.0,""" El Cernical""... Naturaleza y descanso.",piso,4.0,2.0,3.0,1.0,4.53,111.0,islas_canarias,https://www.airbnb.es/rooms/11568107?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691172379_lT6EL6xbvQcHbhVm&previous_page_section_name=1000&federated_search_id=08eb49d2-f817-47c1-acfd-9cf57f0c3b32
