comunidad,url
castilla_la_mancha,https://www.airbnb.es/rooms/16793371?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-31&check_out=2023-09-05&source_impression_id=p3_1691086236_boyAiPtBYyqqB52D&previous_page_section_name=1000&federated_search_id=378d2f85-9168-4a5a-bf66-a014c0c64f0c
melilla,https://www.airbnb.es/rooms/37511894?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691086617_ze0JeivauxNbI5MF&previous_page_section_name=1000&federated_search_id=b9f7a2fe-d1ee-4955-9b93-7dc6ee35ab30
andalucia,https://www.airbnb.es/rooms/40956920?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086473_%2BnDLxTFBRB%2BBbrPY&previous_page_section_name=1000&federated_search_id=d33f7196-1f0b-4229-80d2-3be507103135
la_rioja,https://www.airbnb.es/rooms/12732725?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-15&check_out=2023-10-20&source_impression_id=p3_1691085803_tmSHC5db7SHOAhOK&previous_page_section_name=1000&federated_search_id=c932d150-9a74-43f5-8ab2-bd4287d58020
navarra,https://www.airbnb.es/rooms/696453781969192430?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691085703_vXwNTWM9loEYXg7Q&previous_page_section_name=1000&federated_search_id=8ba610ee-e12b-4def-a2c0-2f1ceedda312
la_rioja,https://www.airbnb.es/rooms/893427263170320047?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691085818_MfzLs6Vy2fSRy3ME&previous_page_section_name=1000&federated_search_id=922e5e28-4e5e-4666-9196-22f229771e43
murcia,https://www.airbnb.es/rooms/52404572?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-09-01&source_impression_id=p3_1691086327_Dj%2Fi41ZuumNpCRnf&previous_page_section_name=1000&federated_search_id=bdea0111-397a-49c2-b9cd-2aa51a1bbf54
pais_vasco,https://www.airbnb.es/rooms/2792976?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-14&source_impression_id=p3_1691085672_t%2BDkLaw%2BNUEyo0Ke&previous_page_section_name=1000&federated_search_id=af0c58d0-857c-4237-ba49-44879f9a741c
valencia,https://www.airbnb.es/rooms/873689279847201975?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691085375_4oyYMnivdNUTPsDo&previous_page_section_name=1000&federated_search_id=85512cb0-df72-49b1-b51b-52564e2f0df4
cataluña,https://www.airbnb.es/rooms/896856836379489751?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085962_TMz57DifH%2B6%2FBWUr&previous_page_section_name=1000&federated_search_id=f8be4b51-abe7-4e67-a12c-926348d51ab9
castilla_la_mancha,https://www.airbnb.es/rooms/854253521077217462?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086244_z0%2F3XoEplQUAci1T&previous_page_section_name=1000&federated_search_id=39cbfae6-f721-4263-a31e-4869c5a4f1f2
murcia,https://www.airbnb.es/rooms/736990091434428221?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086286_PierW2vhS1HqyR99&previous_page_section_name=1000&federated_search_id=356d1efd-13b9-489c-96a9-033d9af97124
extremadura,https://www.airbnb.es/rooms/8999471?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-11&source_impression_id=p3_1691086350_2q%2Fh6meE8f%2F9FdpS&previous_page_section_name=1000&federated_search_id=758af101-3208-40d9-914c-7d850718288d
castilla_y_leon,https://www.airbnb.es/rooms/917043804747045546?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-15&check_out=2023-09-20&source_impression_id=p3_1691085989_txvHRKyjhYB%2BZAlo&previous_page_section_name=1000&federated_search_id=a15937ca-4c81-47d0-8fcc-29b6f458c6b3
baleares,https://www.airbnb.es/rooms/859244562935915388?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-17&check_out=2023-10-22&source_impression_id=p3_1691086661_mQgDNxz1rKjbZQGr&previous_page_section_name=1000&federated_search_id=61026d33-baa1-4adf-a1ad-bf8aa7846835
extremadura,https://www.airbnb.es/rooms/25402932?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-02&source_impression_id=p3_1691086389_EO5UOtO8U5GkAmfE&previous_page_section_name=1000&federated_search_id=8c358d0e-bf63-476c-89f6-d9f65150da01
galicia,https://www.airbnb.es/rooms/52135865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085451_2JyUxU8%2FQ6VmapkH&previous_page_section_name=1000&federated_search_id=da7a32ac-78e9-4c66-b58b-f35de33dc4e8
castilla_y_leon,https://www.airbnb.es/rooms/704388483346563350?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-09&check_out=2023-08-14&source_impression_id=p3_1691086029_3vjPAQbBl%2FK56qAI&previous_page_section_name=1000&federated_search_id=c6b611c9-94f0-4797-89a3-cbf8f10fa52b
comunidad_valenciana,https://www.airbnb.es/rooms/20273797?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-17&source_impression_id=p3_1691086173_6zyd5HfQ20iVV2qD&previous_page_section_name=1000&federated_search_id=ae0a102e-1015-41c0-9776-8a1a955aa239
madrid,https://www.airbnb.es/rooms/51558636?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-24&source_impression_id=p3_1691086086_w9%2BGRuOCrSFtheAG&previous_page_section_name=1000&federated_search_id=a3c636cc-6311-40c1-a630-89e9316f65dc
ceuta,https://www.airbnb.es/rooms/24138236?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691086516_pv4V%2BVa44jGde%2Frd&previous_page_section_name=1000&federated_search_id=0a1cc9de-7115-40ba-b24c-e3a72d7676cc
extremadura,https://www.airbnb.es/rooms/47331893?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691086389_k7v37xGaPGBwrQI9&previous_page_section_name=1000&federated_search_id=8c358d0e-bf63-476c-89f6-d9f65150da01
melilla,https://www.airbnb.es/rooms/889864315645540785?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691086586_ekqg6ycQm9F39LOk&previous_page_section_name=1000&federated_search_id=81d57981-81df-47a0-ad11-a2216f930ad7
valencia,https://www.airbnb.es/rooms/635353528572813836?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-08&check_out=2023-10-13&source_impression_id=p3_1691085345_JR%2FGB3tCBrjjPsew&previous_page_section_name=1000&federated_search_id=4978ccc7-89ce-4d2a-ac7a-29ac90e91dbc
castilla_y_leon,https://www.airbnb.es/rooms/53027505?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-31&check_out=2023-09-05&source_impression_id=p3_1691086017_OntLkpiiI4pf3QCW&previous_page_section_name=1000&federated_search_id=8a45eb79-1601-4fac-b762-d4a4b5548806
aragon,https://www.airbnb.es/rooms/42820607?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-13&source_impression_id=p3_1691085845_WP0mEksZKsQKX9IK&previous_page_section_name=1000&federated_search_id=a2ff12aa-4480-4548-b869-965d44e44439
comunidad_valenciana,https://www.airbnb.es/rooms/795705664400141122?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086152_T7GunXUn6Kzn%2ByIP&previous_page_section_name=1000&federated_search_id=a6941712-f067-45b8-8a9c-74654d86b617
comunidad_valenciana,https://www.airbnb.es/rooms/927264920342264916?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691086169_XtIevoVV90GEPpb2&previous_page_section_name=1000&federated_search_id=0473af94-4fbe-46a2-813f-395a7f33739f
cantabria,https://www.airbnb.es/rooms/624976475987019808?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-30&source_impression_id=p3_1691085563_CpCnVGeZSLNAK7X6&previous_page_section_name=1000&federated_search_id=1b0a8c5d-f6ef-4448-8f01-f1ff3664631d
andalucia,https://www.airbnb.es/rooms/852919650029399734?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-16&check_out=2023-09-23&source_impression_id=p3_1691086469_qqR4yLCNLYXV%2BWWu&previous_page_section_name=1000&federated_search_id=7080bf58-dd84-4e58-a33a-bc2f56ca9f1e
melilla,https://www.airbnb.es/rooms/686654260891575532?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691086610_FJSUX7ee969kvFCe&previous_page_section_name=1000&federated_search_id=f203a7e0-22ac-46c2-b22c-d6e2b359cc7c
cantabria,https://www.airbnb.es/rooms/929690775948970021?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085588_pNoab20fy%2BqbXb%2BB&previous_page_section_name=1000&federated_search_id=6bdde363-927f-41b0-8b02-718ea1927f4a
melilla,https://www.airbnb.es/rooms/807622165268789112?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-23&source_impression_id=p3_1691086591_6WGo43u%2FCAYtUtwc&previous_page_section_name=1000&federated_search_id=ef1d8409-2e7a-469c-95f6-47ee992badb2
madrid,https://www.airbnb.es/rooms/807700383230568016?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691086086_h10C9E6YxTLPibtE&previous_page_section_name=1000&federated_search_id=a3c636cc-6311-40c1-a630-89e9316f65dc
andalucia,https://www.airbnb.es/rooms/51660764?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-26&check_out=2023-10-01&source_impression_id=p3_1691086473_VELz7oqaMc6HGB6q&previous_page_section_name=1000&federated_search_id=d33f7196-1f0b-4229-80d2-3be507103135
valencia,https://www.airbnb.es/rooms/947760356897697455?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-20&source_impression_id=p3_1691085324_JVG6Cb1QwOEuprRo&previous_page_section_name=1000&federated_search_id=3c2c32f9-e204-49ea-96e9-ed6af4ce4871
melilla,https://www.airbnb.es/rooms/764305970580777177?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086610_E7rPcaCizg44R%2FJs&previous_page_section_name=1000&federated_search_id=f203a7e0-22ac-46c2-b22c-d6e2b359cc7c
extremadura,https://www.airbnb.es/rooms/22921194?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086346_u1ULtXGYz8fAoCdY&previous_page_section_name=1000&federated_search_id=c31a3e0a-656f-431f-9faf-2b0af2ee7448
baleares,https://www.airbnb.es/rooms/910524142896633537?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-28&check_out=2023-10-03&source_impression_id=p3_1691086665_5DSrbyfrcML2cbma&previous_page_section_name=1000&federated_search_id=46231895-ddc5-409d-ac67-51cc9d473d85
pais_vasco,https://www.airbnb.es/rooms/35874233?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691085660_jqTCWWJT6qjDgj3b&previous_page_section_name=1000&federated_search_id=bcf83050-693f-41f6-a69e-8086eeb4ced7
galicia,https://www.airbnb.es/rooms/649620845257189593?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-17&check_out=2023-08-24&source_impression_id=p3_1691085439_ziGD3bPO9T0lzrVU&previous_page_section_name=1000&federated_search_id=341d5032-57e7-4880-aa07-61633be520b1
melilla,https://www.airbnb.es/rooms/933864040061144452?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086586_OtUQipbUEjx50USK&previous_page_section_name=1000&federated_search_id=81d57981-81df-47a0-ad11-a2216f930ad7
cataluña,https://www.airbnb.es/rooms/749273262146398112?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691085911_Pl%2FMHokPRd%2BK53qh&previous_page_section_name=1000&federated_search_id=6c94fe2a-1102-4e23-9f19-928613d0b067
baleares,https://www.airbnb.es/rooms/583918957969790356?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-22&check_out=2023-09-27&source_impression_id=p3_1691086690_Sxb3Ha7JTAWTKmce&previous_page_section_name=1000&federated_search_id=015017d3-97bd-41fb-8766-3e5ab3c8ccc2
navarra,https://www.airbnb.es/rooms/33624638?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-16&check_out=2023-08-21&source_impression_id=p3_1691085748_yLLaL0TWvijr6C7K&previous_page_section_name=1000&federated_search_id=c5cd8626-467f-4b67-8221-88d63a3c8f38
extremadura,https://www.airbnb.es/rooms/33461804?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086389_0Dk%2FIRRjlyfCR0Aw&previous_page_section_name=1000&federated_search_id=8c358d0e-bf63-476c-89f6-d9f65150da01
valencia,https://www.airbnb.es/rooms/44796341?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691085331_puzaD8FGE3NNmi4l&previous_page_section_name=1000&federated_search_id=05999c57-9271-4470-93a2-73fb744097e7
andalucia,https://www.airbnb.es/rooms/39125134?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691086432_QVu5djn40NZVtR5Q&previous_page_section_name=1000&federated_search_id=d5e92cc4-b63f-4524-8b64-f1d3557f1087
galicia,https://www.airbnb.es/rooms/947068501137424556?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-16&check_out=2023-08-21&source_impression_id=p3_1691085459_tC0q6q8rQ2Qby3sM&previous_page_section_name=1000&federated_search_id=5e33df90-dc06-44ad-80dd-85cccf950712
madrid,https://www.airbnb.es/rooms/819518424371086091?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086060_KZUvLiwANuM80iiY&previous_page_section_name=1000&federated_search_id=c8bcf9b3-48c9-4dfb-a38a-4645fccc79f6
la_rioja,https://www.airbnb.es/rooms/44002485?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691085787_XWxj7s2%2B4oymqA2D&previous_page_section_name=1000&federated_search_id=01f2f90f-8128-42ac-9f99-def30dbc19e3
la_rioja,https://www.airbnb.es/rooms/941060696639073097?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691085783_enTm9vWvo5PRV0rX&previous_page_section_name=1000&federated_search_id=9615b049-1d79-4dd2-a8a5-7779e5bc11ac
ceuta,https://www.airbnb.es/rooms/926948551035187193?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691086499_ORSE1lbhgoZvMyY8&previous_page_section_name=1000&federated_search_id=3f4508eb-959a-4b83-8f53-6b894315fc56
pais_vasco,https://www.airbnb.es/rooms/676745713975634818?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691085668_XJmnnFWJTRL4zES9&previous_page_section_name=1000&federated_search_id=d5701b0d-fb49-4000-a334-7f48c501ff1b
pais_vasco,https://www.airbnb.es/rooms/841833042617745161?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085623_7y72ai439hrG8kEG&previous_page_section_name=1000&federated_search_id=f145e382-508d-4b80-8445-d3e62666a539
comunidad_valenciana,https://www.airbnb.es/rooms/12025840?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086165_HwMxmznko673vJiU&previous_page_section_name=1000&federated_search_id=959d051f-edb6-4036-b150-c3c8401069dc
castilla_la_mancha,https://www.airbnb.es/rooms/27818230?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1691086248_zRVz6wOsDXNzShP5&previous_page_section_name=1000&federated_search_id=6f2fcb2c-fcb2-48cb-ba68-910bb71aa379
castilla_la_mancha,https://www.airbnb.es/rooms/26485632?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691086208_zvJzb%2B3MMQMhYIj6&previous_page_section_name=1000&federated_search_id=f359ae9c-bc30-4004-a527-1e94972f228c
pais_vasco,https://www.airbnb.es/rooms/944129953852998920?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691085609_lCQVifQ8OiYj3Zm%2F&previous_page_section_name=1000&federated_search_id=7a7a2c66-c278-4113-8cf2-ec5e834e86a4
asturias,https://www.airbnb.es/rooms/941228697660129660?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-30&source_impression_id=p3_1691085498_AA9e5lRj9trKCdkA&previous_page_section_name=1000&federated_search_id=42ea6fea-c7e4-4482-94ab-997d9fc02a58
la_rioja,https://www.airbnb.es/rooms/40599405?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691085783_VyKV2pZu3uGPnQsj&previous_page_section_name=1000&federated_search_id=9615b049-1d79-4dd2-a8a5-7779e5bc11ac
extremadura,https://www.airbnb.es/rooms/840540688581466772?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086379_7sYvTo4DC92jCqBf&previous_page_section_name=1000&federated_search_id=c9fc2cb8-224d-48f5-9004-825a0d457bbb
galicia,https://www.airbnb.es/rooms/8878238?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-26&check_out=2023-10-01&source_impression_id=p3_1691085447_p4u2hBldGmMVyCOh&previous_page_section_name=1000&federated_search_id=02d85ad4-0dae-4e2b-9ba5-969df70670ac
baleares,https://www.airbnb.es/rooms/947624296976559160?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-09&check_out=2023-08-14&source_impression_id=p3_1691086644_wXOBCPYV0evObb2a&previous_page_section_name=1000&federated_search_id=ac150196-9ff1-46ff-a624-f167e087fd4c
madrid,https://www.airbnb.es/rooms/46610401?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691086068_Q1mKO3be%2FK7rDaDf&previous_page_section_name=1000&federated_search_id=b11f96f9-d72b-4e62-ab5c-9f7f56efde45
ceuta,https://www.airbnb.es/rooms/946937640833778016?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086532_NET9YX0wtk9fow5I&previous_page_section_name=1000&federated_search_id=56ad4dd6-e4eb-4c3e-9186-6566cdfdb2e6
navarra,https://www.airbnb.es/rooms/926727675531661123?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085744_sNsnOwh0JFZMPGHK&previous_page_section_name=1000&federated_search_id=5fc13d75-1b8a-4ea6-8b01-649fb2eda7e8
madrid,https://www.airbnb.es/rooms/917929912037203287?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691086064_QxPfIfQs2lEcy57%2B&previous_page_section_name=1000&federated_search_id=b07146a4-1094-40b2-90f9-23ca39300c30
la_rioja,https://www.airbnb.es/rooms/915668876460217138?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-23&source_impression_id=p3_1691085766_%2Fe7AuAN3hR8KLkJN&previous_page_section_name=1000&federated_search_id=24d89555-bc4f-4054-a78b-936ec0fbb1de
andalucia,https://www.airbnb.es/rooms/27650001?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086428_j5oNxwx3ulHfLXPK&previous_page_section_name=1000&federated_search_id=57d310ba-fa5c-4353-9003-62c0e6b41f4f
comunidad_valenciana,https://www.airbnb.es/rooms/908852396038403840?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691086165_0%2BRCcQnB9xyDb5we&previous_page_section_name=1000&federated_search_id=959d051f-edb6-4036-b150-c3c8401069dc
andalucia,https://www.airbnb.es/rooms/842096520323549375?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691086460_nGom9n3gNrdbnWF6&previous_page_section_name=1000&federated_search_id=5327a49a-74a2-449c-9ae7-dcf7932bbb0a
cantabria,https://www.airbnb.es/rooms/53093438?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691085579_zqoZFs8PAPeLNva7&previous_page_section_name=1000&federated_search_id=3bd3b8aa-cf5b-4847-aa79-dad04cc7fcef
murcia,https://www.airbnb.es/rooms/776722363482586825?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-23&source_impression_id=p3_1691086307_BKmDSNJ4a%2FHWdjCD&previous_page_section_name=1000&federated_search_id=e746460b-dc2b-4d18-889b-2ca3ee297bd8
asturias,https://www.airbnb.es/rooms/50502700?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-08&source_impression_id=p3_1691085514_hlSyHu7%2FwzSdpak3&previous_page_section_name=1000&federated_search_id=effd06b7-7485-4463-845b-a96e69a71567
melilla,https://www.airbnb.es/rooms/846276636851269361?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-08&check_out=2023-08-15&source_impression_id=p3_1691086598_s9w6W%2B%2BoGnmzppRM&previous_page_section_name=1000&federated_search_id=cd78fc61-8e93-4c36-8a9c-27787f9dbac0
aragon,https://www.airbnb.es/rooms/54384630?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691085873_LN5E43SQVrbU8Nb5&previous_page_section_name=1000&federated_search_id=a37df857-e886-40ea-af94-2a6b7a0ca5ad
la_rioja,https://www.airbnb.es/rooms/816643144362686907?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-16&check_out=2023-08-21&source_impression_id=p3_1691085775_fEqFoX5q%2BN6gxDS9&previous_page_section_name=1000&federated_search_id=3e2967f0-fc2d-47b9-9dde-05091ae955ee
extremadura,https://www.airbnb.es/rooms/812037894278360946?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-04&check_out=2023-09-09&source_impression_id=p3_1691086398_xqsPIKcS9Ue84f0s&previous_page_section_name=1000&federated_search_id=f2cb83dc-d7c3-4b43-bb23-2c37d1a339df
valencia,https://www.airbnb.es/rooms/679611268392763524?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-07&check_out=2023-09-12&source_impression_id=p3_1691085375_SfB6Ypjh6UCvvgfZ&previous_page_section_name=1000&federated_search_id=85512cb0-df72-49b1-b51b-52564e2f0df4
valencia,https://www.airbnb.es/rooms/662837833452635428?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691085363_ViGko1n3bXpfqFKe&previous_page_section_name=1000&federated_search_id=23586241-f757-4ba0-a83d-4808f5ac05c2
cataluña,https://www.airbnb.es/rooms/939682967418890291?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691085929_6L3I6d%2B3r6VDQDwQ&previous_page_section_name=1000&federated_search_id=c9a6a218-2991-4336-b394-5e2871bdc5b0
castilla_y_leon,https://www.airbnb.es/rooms/933279987321211372?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-04&check_out=2023-09-09&source_impression_id=p3_1691085980_9JbBlvrktOtnGoqX&previous_page_section_name=1000&federated_search_id=5c608d43-2220-4bac-92b4-438c79a82ae1
castilla_la_mancha,https://www.airbnb.es/rooms/49491292?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1691086208_ITCoWvnRiabkhYHX&previous_page_section_name=1000&federated_search_id=f359ae9c-bc30-4004-a527-1e94972f228c
cataluña,https://www.airbnb.es/rooms/907683069430333257?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-23&source_impression_id=p3_1691085906_IXjeXUTIYoZo2pvp&previous_page_section_name=1000&federated_search_id=2e9babc7-9a92-4a34-9951-210ff2270237
asturias,https://www.airbnb.es/rooms/36162988?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691085485_wvFCTeuJwfeavxcm&previous_page_section_name=1000&federated_search_id=5fcdb7d7-12b2-4ad5-a7b5-ea75740d2723
